Date,Service,Description,Cost,
2025-11-03,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-04,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-05,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-06,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-07,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-08,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-09,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-10,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-11,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-12,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-13,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-14,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-15,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-16,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-17,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-18,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-19,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-20,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-21,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-22,EC2,GB - Asia Pacific (Jakarta) data transfer to US East (Northern Virginia),0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Paris),0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to EU (London),0.00,
2025-11-01,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-02,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-03,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-04,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-05,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-06,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-07,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-08,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-09,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-10,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-11,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-12,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-13,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-14,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-15,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-16,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-17,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-18,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-19,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-20,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-21,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-22,EC2,GB - Asia Pacific (Jakarta) data transfer to US West (Oregon),0.00,
2025-11-01,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-02,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-03,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-04,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-05,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-06,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-07,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-08,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-09,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-10,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-11,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-12,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-13,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-14,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-15,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-16,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-17,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-18,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-19,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-20,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-21,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-22,EC2,GB for  in Asia Pacific (Hong Kong),0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Northern California),0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Osaka),0.00,
2025-11-01,EC2,GB for  in Middle East (UAE),0.00,
2025-11-02,EC2,GB for  in Middle East (UAE),0.00,
2025-11-03,EC2,GB for  in Middle East (UAE),0.00,
2025-11-04,EC2,GB for  in Middle East (UAE),0.00,
2025-11-05,EC2,GB for  in Middle East (UAE),0.00,
2025-11-06,EC2,GB for  in Middle East (UAE),0.00,
2025-11-07,EC2,GB for  in Middle East (UAE),0.00,
2025-11-08,EC2,GB for  in Middle East (UAE),0.00,
2025-11-09,EC2,GB for  in Middle East (UAE),0.00,
2025-11-10,EC2,GB for  in Middle East (UAE),0.00,
2025-11-11,EC2,GB for  in Middle East (UAE),0.00,
2025-11-12,EC2,GB for  in Middle East (UAE),0.00,
2025-11-13,EC2,GB for  in Middle East (UAE),0.00,
2025-11-14,EC2,GB for  in Middle East (UAE),0.00,
2025-11-15,EC2,GB for  in Middle East (UAE),0.00,
2025-11-16,EC2,GB for  in Middle East (UAE),0.00,
2025-11-17,EC2,GB for  in Middle East (UAE),0.00,
2025-11-18,EC2,GB for  in Middle East (UAE),0.00,
2025-11-19,EC2,GB for  in Middle East (UAE),0.00,
2025-11-20,EC2,GB for  in Middle East (UAE),0.00,
2025-11-21,EC2,GB for  in Middle East (UAE),0.00,
2025-11-22,EC2,GB for  in Middle East (UAE),0.00,
2025-11-01,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-02,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-03,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-04,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-05,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-06,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-07,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-08,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-09,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-10,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-11,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-12,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-13,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-14,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-15,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-16,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-17,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-18,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-19,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-20,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-21,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-22,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00,
2025-11-01,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-02,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-03,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-04,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-05,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-06,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-07,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-08,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-09,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-10,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-11,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-12,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-13,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-14,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-15,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-16,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-17,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-18,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-19,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
2025-11-20,EC2,GB - Asia Pacific (Jakarta) data transfer To Asia Pacific (Mumbai),0.00,
